"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
0,-2.28177044551649,-7.45380569770021,11.6828975550053,10.0988092077083,9.57581907238114,-6.78893899918263,-14.3680809074723,14.0730388987183
0.125,-2.28177044551649,-7.45380569770021,11.6828975550053,10.0988092077083,9.57581907238114,-6.78893899918263,-14.3680809074723,14.0730388987183
0.25,-2.28177044551649,-7.45380569770021,11.6828975550053,10.0988092077083,9.57581907238114,-6.78893899918263,-14.3680809074723,14.0730388987183
0.375,-2.28177044551649,-7.45380569770021,11.6828975550053,10.0988092077083,9.57581907238114,-6.78893899918263,-14.3680809074723,14.0730388987183
0.5,-2.28177044551649,-7.45380569770021,11.6828975550053,10.0988092077083,9.57581907238114,-6.78893899918263,-14.3680809074723,14.0730388987183
0.625,-2.28177044551649,-7.45380569770021,11.6828975550053,10.0988092077083,9.57581907238114,-6.78893899918263,-14.3680809074723,14.0730388987183
0.75,-2.28177044551649,-7.45380569770021,11.6828975550053,10.0988092077083,9.57581907238114,-6.78893899918263,-14.3680809074723,14.0730388987183
0.875,-2.28177044551649,-7.45380569770021,11.6828975550053,10.0988092077083,9.57581907238114,-6.78893899918263,-14.3680809074723,14.0730388987183
1,9.79250484372012,-6.95334581061729,-14.6557979345272,14.3077578473152,2.32062768625936,7.58408817952869,-11.8333320073103,-10.2261182414701
1.125,9.79250484372012,-6.95334581061729,-14.6557979345272,14.3077578473152,2.32062768625936,7.58408817952869,-11.8333320073103,-10.2261182414701
1.25,9.79250484372012,-6.95334581061729,-14.6557979345272,14.3077578473152,2.32062768625936,7.58408817952869,-11.8333320073103,-10.2261182414701
1.375,9.79250484372012,-6.95334581061729,-14.6557979345272,14.3077578473152,2.32062768625936,7.58408817952869,-11.8333320073103,-10.2261182414701
1.5,9.79250484372012,-6.95334581061729,-14.6557979345272,14.3077578473152,2.32062768625936,7.58408817952869,-11.8333320073103,-10.2261182414701
1.625,9.79250484372012,-6.95334581061729,-14.6557979345272,14.3077578473152,2.32062768625936,7.58408817952869,-11.8333320073103,-10.2261182414701
1.75,9.79250484372012,-6.95334581061729,-14.6557979345272,14.3077578473152,2.32062768625936,7.58408817952869,-11.8333320073103,-10.2261182414701
1.875,9.79250484372012,-6.95334581061729,-14.6557979345272,14.3077578473152,2.32062768625936,7.58408817952869,-11.8333320073103,-10.2261182414701
2,2.33952481914902,7.57638503536246,-11.8632178493858,-10.2119618210875,-9.79813395624497,6.97067353368906,14.6548329728261,-14.3280927328272
2.125,2.33952481914902,7.57638503536246,-11.8632178493858,-10.2119618210875,-9.79813395624497,6.97067353368906,14.6548329728261,-14.3280927328272
2.25,2.33952481914902,7.57638503536246,-11.8632178493858,-10.2119618210875,-9.79813395624497,6.97067353368906,14.6548329728261,-14.3280927328272
2.375,2.33952481914902,7.57638503536246,-11.8632178493858,-10.2119618210875,-9.79813395624497,6.97067353368906,14.6548329728261,-14.3280927328272
2.5,2.33952481914902,7.57638503536246,-11.8632178493858,-10.2119618210875,-9.79813395624497,6.97067353368906,14.6548329728261,-14.3280927328272
2.625,2.33952481914902,7.57638503536246,-11.8632178493858,-10.2119618210875,-9.79813395624497,6.97067353368906,14.6548329728261,-14.3280927328272
2.75,2.33952481914902,7.57638503536246,-11.8632178493858,-10.2119618210875,-9.79813395624497,6.97067353368906,14.6548329728261,-14.3280927328272
2.875,2.33952481914902,7.57638503536246,-11.8632178493858,-10.2119618210875,-9.79813395624497,6.97067353368906,14.6548329728261,-14.3280927328272
3,-9.78839673135596,6.96813527553853,14.638478833522,-14.322317217084,-2.34437734161675,-7.5662293670663,11.8655160202751,10.1995485216873
3.125,-9.78839673135596,6.96813527553853,14.638478833522,-14.322317217084,-2.34437734161675,-7.5662293670663,11.8655160202751,10.1995485216873
3.25,-9.78839673135596,6.96813527553853,14.638478833522,-14.322317217084,-2.34437734161675,-7.5662293670663,11.8655160202751,10.1995485216873
3.375,-9.78839673135596,6.96813527553853,14.638478833522,-14.322317217084,-2.34437734161675,-7.5662293670663,11.8655160202751,10.1995485216873
3.5,-9.78839673135596,6.96813527553853,14.638478833522,-14.322317217084,-2.34437734161675,-7.5662293670663,11.8655160202751,10.1995485216873
3.625,-9.78839673135596,6.96813527553853,14.638478833522,-14.322317217084,-2.34437734161675,-7.5662293670663,11.8655160202751,10.1995485216873
3.75,-9.78839673135596,6.96813527553853,14.638478833522,-14.322317217084,-2.34437734161675,-7.5662293670663,11.8655160202751,10.1995485216873
3.875,-9.78839673135596,6.96813527553853,14.638478833522,-14.322317217084,-2.34437734161675,-7.5662293670663,11.8655160202751,10.1995485216873
4,-2.33795324591068,-7.56724477121398,11.8542887244396,10.2026551300202,9.78429580144005,-6.96087138971344,-14.6356700878594,14.313238063304
4.125,-2.33795324591068,-7.56724477121398,11.8542887244396,10.2026551300202,9.78429580144005,-6.96087138971344,-14.6356700878594,14.313238063304
4.25,-2.33795324591068,-7.56724477121398,11.8542887244396,10.2026551300202,9.78429580144005,-6.96087138971344,-14.6356700878594,14.313238063304
4.375,-2.33795324591068,-7.56724477121398,11.8542887244396,10.2026551300202,9.78429580144005,-6.96087138971344,-14.6356700878594,14.313238063304
