"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
0,2.414,0,76.5963036949911,55.8459505150275,51.9270307050395,75.4001095750459,-36.4800652157622,-16.5881514514808,-13.0533486034723,-31.9788437981915
0,2.414,8,76.59793648329,55.8461220577108,51.926841555156,75.4019713233782,-36.4838762468068,-16.5894729759512,-13.0537346259247,-31.9822741070607
0,2.414,16,76.5990955278551,55.8462447925612,51.926708313778,75.4032926536318,-36.4865780280635,-16.5904098544333,-13.054008513963,-31.9847059169236
0,2.414,24,76.6002582968671,55.8463687236957,51.9265754991598,75.4046180277843,-36.4892855795478,-16.5913487346362,-13.0542831723272,-31.9871428677074
0,2.414,32,76.6019090680858,55.8465460424936,51.9263884098699,75.4064993014502,-36.4931244711183,-16.5926799240643,-13.0546729141813,-31.9905979986026
0,2.414,40,76.6059252020716,55.8469841384088,51.9259403903201,75.4110745334814,-36.5024397361076,-16.5959101335311,-13.0556201992885,-31.9989816073659
0,2.414,48,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,56,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,64,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,72,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,80,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,88,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,96,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,104,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,112,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,120,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,128,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
0,2.414,136,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,0,76.5963036949911,55.8459505150275,51.9270307050395,75.4001095750459,-36.4800652157622,-16.5881514514808,-13.0533486034723,-31.9788437981915
1,2.414,8,76.59793648329,55.8461220577108,51.926841555156,75.4019713233782,-36.4838762468068,-16.5894729759512,-13.0537346259247,-31.9822741070607
1,2.414,16,76.5990955278551,55.8462447925612,51.926708313778,75.4032926536318,-36.4865780280635,-16.5904098544333,-13.054008513963,-31.9847059169236
1,2.414,24,76.6002582968671,55.8463687236957,51.9265754991598,75.4046180277843,-36.4892855795478,-16.5913487346362,-13.0542831723272,-31.9871428677074
1,2.414,32,76.6019090680858,55.8465460424936,51.9263884098699,75.4064993014502,-36.4931244711183,-16.5926799240643,-13.0546729141813,-31.9905979986026
1,2.414,40,76.6059252020716,55.8469841384088,51.9259403903201,75.4110745334814,-36.5024397361076,-16.5959101335311,-13.0556201992885,-31.9989816073659
1,2.414,48,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,56,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,64,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,72,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,80,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,88,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,96,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,104,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,112,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,120,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,128,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
1,2.414,136,75.8696199933649,55.6752028384153,51.9089844223973,74.5974080990724,-35.1424534065536,-16.1207347134176,-12.8933405575075,-30.7821551079944
2,2.414,0,76.5963036949911,55.8459505150275,51.9270307050395,75.4001095750459,-36.4800652157622,-16.5881514514808,-13.0533486034723,-31.9788437981915
