"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
4.625,10.8643515862243,-5.99637276924702,-15.1774695912779,17.2415478593181,-0.222536392149567,8.65742285179951,-8.89802609349732,-9.83438086611091
4.75,10.8643515862243,-5.99637276924702,-15.1774695912779,17.2415478593181,-0.222536392149567,8.65742285179951,-8.89802609349732,-9.83438086611091
4.875,10.8643515862243,-5.99637276924702,-15.1774695912779,17.2415478593181,-0.222536392149567,8.65742285179951,-8.89802609349732,-9.83438086611091
5,-0.228865007503731,8.66329665155207,-8.89371115256296,-9.84274859804096,-10.8691515742084,5.99410074371848,15.1876224594366,-17.2459101351977
5.125,-0.228865007503731,8.66329665155207,-8.89371115256296,-9.84274859804096,-10.8691515742084,5.99410074371848,15.1876224594366,-17.2459101351977
5.25,-0.228865007503731,8.66329665155207,-8.89371115256296,-9.84274859804096,-10.8691515742084,5.99410074371848,15.1876224594366,-17.2459101351977
5.375,-0.228865007503731,8.66329665155207,-8.89371115256296,-9.84274859804096,-10.8691515742084,5.99410074371848,15.1876224594366,-17.2459101351977
5.5,-0.228865007503731,8.66329665155207,-8.89371115256296,-9.84274859804096,-10.8691515742084,5.99410074371848,15.1876224594366,-17.2459101351977
5.625,-0.228865007503731,8.66329665155207,-8.89371115256296,-9.84274859804096,-10.8691515742084,5.99410074371848,15.1876224594366,-17.2459101351977
5.75,-0.228865007503731,8.66329665155207,-8.89371115256296,-9.84274859804096,-10.8691515742084,5.99410074371848,15.1876224594366,-17.2459101351977
5.875,-0.228865007503731,8.66329665155207,-8.89371115256296,-9.84274859804096,-10.8691515742084,5.99410074371848,15.1876224594366,-17.2459101351977
6,-10.8745939237948,5.99876563708522,15.191728699707,-17.2529936803287,0.225310186597139,-8.66548918698638,8.90175289037995,9.83966809399725
6.125,-10.8745939237948,5.99876563708522,15.191728699707,-17.2529936803287,0.225310186597139,-8.66548918698638,8.90175289037995,9.83966809399725
6.25,-10.8745939237948,5.99876563708522,15.191728699707,-17.2529936803287,0.225310186597139,-8.66548918698638,8.90175289037995,9.83966809399725
