"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
0,-3.75989044217629,-2.41358455097043,-5.91224562092893,-5.27009493755509,-21.9821956562235,-15.0513336349966,-26.4679902943389,-42.2668716465901
0.125,-3.75989044217629,-2.41358455097043,-5.91224562092893,-5.27009493755509,-21.9821956562235,-15.0513336349966,-26.4679902943389,-42.2668716465901
0.25,-3.75989044217629,-2.41358455097043,-5.91224562092893,-5.27009493755509,-21.9821956562235,-15.0513336349966,-26.4679902943389,-42.2668716465901
0.375,-3.75989044217629,-2.41358455097043,-5.91224562092893,-5.27009493755509,-21.9821956562235,-15.0513336349966,-26.4679902943389,-42.2668716465901
0.5,-3.75989044217629,-2.41358455097043,-5.91224562092893,-5.27009493755509,-21.9821956562235,-15.0513336349966,-26.4679902943389,-42.2668716465901
0.625,-3.75989044217629,-2.41358455097043,-5.91224562092893,-5.27009493755509,-21.9821956562235,-15.0513336349966,-26.4679902943389,-42.2668716465901
0.75,-3.75989044217629,-2.41358455097043,-5.91224562092893,-5.27009493755509,-21.9821956562235,-15.0513336349966,-26.4679902943389,-42.2668716465901
0.875,-3.75989044217629,-2.41358455097043,-5.91224562092893,-5.27009493755509,-21.9821956562235,-15.0513336349966,-26.4679902943389,-42.2668716465901
1,-22.4951653603484,-15.2394203215483,-26.4993152211722,-43.2913295873497,4.12271666448188,2.66418843478427,6.33531052124652,5.89707375728518
1.125,-22.4951653603484,-15.2394203215483,-26.4993152211722,-43.2913295873497,4.12271666448188,2.66418843478427,6.33531052124652,5.89707375728518
1.25,-22.4951653603484,-15.2394203215483,-26.4993152211722,-43.2913295873497,4.12271666448188,2.66418843478427,6.33531052124652,5.89707375728518
1.375,-22.4951653603484,-15.2394203215483,-26.4993152211722,-43.2913295873497,4.12271666448188,2.66418843478427,6.33531052124652,5.89707375728518
1.5,-22.4951653603484,-15.2394203215483,-26.4993152211722,-43.2913295873497,4.12271666448188,2.66418843478427,6.33531052124652,5.89707375728518
1.625,-22.4951653603484,-15.2394203215483,-26.4993152211722,-43.2913295873497,4.12271666448188,2.66418843478427,6.33531052124652,5.89707375728518
1.75,-22.4951653603484,-15.2394203215483,-26.4993152211722,-43.2913295873497,4.12271666448188,2.66418843478427,6.33531052124652,5.89707375728518
1.875,-22.4951653603484,-15.2394203215483,-26.4993152211722,-43.2913295873497,4.12271666448188,2.66418843478427,6.33531052124652,5.89707375728518
2,4.09662171532319,2.65849312216549,6.34697540246216,5.84092509201237,22.5431644395494,15.266248850492,26.534893937522,43.379510469929
2.125,4.09662171532319,2.65849312216549,6.34697540246216,5.84092509201237,22.5431644395494,15.266248850492,26.534893937522,43.379510469929
2.25,4.09662171532319,2.65849312216549,6.34697540246216,5.84092509201237,22.5431644395494,15.266248850492,26.534893937522,43.379510469929
2.375,4.09662171532319,2.65849312216549,6.34697540246216,5.84092509201237,22.5431644395494,15.266248850492,26.534893937522,43.379510469929
2.5,4.09662171532319,2.65849312216549,6.34697540246216,5.84092509201237,22.5431644395494,15.266248850492,26.534893937522,43.379510469929
2.625,4.09662171532319,2.65849312216549,6.34697540246216,5.84092509201237,22.5431644395494,15.266248850492,26.534893937522,43.379510469929
2.75,4.09662171532319,2.65849312216549,6.34697540246216,5.84092509201237,22.5431644395494,15.266248850492,26.534893937522,43.379510469929
2.875,4.09662171532319,2.65849312216549,6.34697540246216,5.84092509201237,22.5431644395494,15.266248850492,26.534893937522,43.379510469929
3,22.5335391375413,15.265676461252,26.544531906209,43.3573650229353,-4.06809836266046,-2.6433903208018,-6.32873416728528,-5.78774911562562
3.125,22.5335391375413,15.265676461252,26.544531906209,43.3573650229353,-4.06809836266046,-2.6433903208018,-6.32873416728528,-5.78774911562562
3.25,22.5335391375413,15.265676461252,26.544531906209,43.3573650229353,-4.06809836266046,-2.6433903208018,-6.32873416728528,-5.78774911562562
3.375,22.5335391375413,15.265676461252,26.544531906209,43.3573650229353,-4.06809836266046,-2.6433903208018,-6.32873416728528,-5.78774911562562
3.5,22.5335391375413,15.265676461252,26.544531906209,43.3573650229353,-4.06809836266046,-2.6433903208018,-6.32873416728528,-5.78774911562562
3.625,22.5335391375413,15.265676461252,26.544531906209,43.3573650229353,-4.06809836266046,-2.6433903208018,-6.32873416728528,-5.78774911562562
3.75,22.5335391375413,15.265676461252,26.544531906209,43.3573650229353,-4.06809836266046,-2.6433903208018,-6.32873416728528,-5.78774911562562
3.875,22.5335391375413,15.265676461252,26.544531906209,43.3573650229353,-4.06809836266046,-2.6433903208018,-6.32873416728528,-5.78774911562562
4,-4.07269318322368,-2.64267728204337,-6.32068824112823,-5.79924204101922,-22.5129666740809,-15.255117083006,-26.5325332446637,-43.3187016674024
4.125,-4.07269318322368,-2.64267728204337,-6.32068824112823,-5.79924204101922,-22.5129666740809,-15.255117083006,-26.5325332446637,-43.3187016674024
4.25,-4.07269318322368,-2.64267728204337,-6.32068824112823,-5.79924204101922,-22.5129666740809,-15.255117083006,-26.5325332446637,-43.3187016674024
4.375,-4.07269318322368,-2.64267728204337,-6.32068824112823,-5.79924204101922,-22.5129666740809,-15.255117083006,-26.5325332446637,-43.3187016674024
4.5,-4.07269318322368,-2.64267728204337,-6.32068824112823,-5.79924204101922,-22.5129666740809,-15.255117083006,-26.5325332446637,-43.3187016674024
4.625,-4.07269318322368,-2.64267728204337,-6.32068824112823,-5.79924204101922,-22.5129666740809,-15.255117083006,-26.5325332446637,-43.3187016674024
4.75,-4.07269318322368,-2.64267728204337,-6.32068824112823,-5.79924204101922,-22.5129666740809,-15.255117083006,-26.5325332446637,-43.3187016674024
4.875,-4.07269318322368,-2.64267728204337,-6.32068824112823,-5.79924204101922,-22.5129666740809,-15.255117083006,-26.5325332446637,-43.3187016674024
5,-22.5152143264543,-15.2539036794726,-26.525577046074,-43.3251301908446,4.08884804390887,2.65077622742611,6.32943890417311,5.82978306090335
5.125,-22.5152143264543,-15.2539036794726,-26.525577046074,-43.3251301908446,4.08884804390887,2.65077622742611,6.32943890417311,5.82978306090335
5.25,-22.5152143264543,-15.2539036794726,-26.525577046074,-43.3251301908446,4.08884804390887,2.65077622742611,6.32943890417311,5.82978306090335
5.375,-22.5152143264543,-15.2539036794726,-26.525577046074,-43.3251301908446,4.08884804390887,2.65077622742611,6.32943890417311,5.82978306090335
5.5,-22.5152143264543,-15.2539036794726,-26.525577046074,-43.3251301908446,4.08884804390887,2.65077622742611,6.32943890417311,5.82978306090335
5.625,-22.5152143264543,-15.2539036794726,-26.525577046074,-43.3251301908446,4.08884804390887,2.65077622742611,6.32943890417311,5.82978306090335
5.75,-22.5152143264543,-15.2539036794726,-26.525577046074,-43.3251301908446,4.08884804390887,2.65077622742611,6.32943890417311,5.82978306090335
5.875,-22.5152143264543,-15.2539036794726,-26.525577046074,-43.3251301908446,4.08884804390887,2.65077622742611,6.32943890417311,5.82978306090335
6,4.08793942881235,2.65223035707229,6.33561721819554,5.82628594023706,22.5285311474756,15.2604459775859,26.5323240704496,43.3504308330212
6.125,4.08793942881235,2.65223035707229,6.33561721819554,5.82628594023706,22.5285311474756,15.2604459775859,26.5323240704496,43.3504308330212
6.25,4.08793942881235,2.65223035707229,6.33561721819554,5.82628594023706,22.5285311474756,15.2604459775859,26.5323240704496,43.3504308330212
6.375,4.08793942881235,2.65223035707229,6.33561721819554,5.82628594023706,22.5285311474756,15.2604459775859,26.5323240704496,43.3504308330212
6.5,4.08793942881235,2.65223035707229,6.33561721819554,5.82628594023706,22.5285311474756,15.2604459775859,26.5323240704496,43.3504308330212
6.625,4.08793942881235,2.65223035707229,6.33561721819554,5.82628594023706,22.5285311474756,15.2604459775859,26.5323240704496,43.3504308330212
6.75,4.08793942881235,2.65223035707229,6.33561721819554,5.82628594023706,22.5285311474756,15.2604459775859,26.5323240704496,43.3504308330212
6.875,4.08793942881235,2.65223035707229,6.33561721819554,5.82628594023706,22.5285311474756,15.2604459775859,26.5323240704496,43.3504308330212
7,22.5284831313375,15.2620314835434,26.5379208992416,43.3488397228005,-4.07661230624097,-2.64676829542107,-6.33023652762443,-5.80466955395078
7.125,22.5284831313375,15.2620314835434,26.5379208992416,43.3488397228005,-4.07661230624097,-2.64676829542107,-6.33023652762443,-5.80466955395078
7.25,22.5284831313375,15.2620314835434,26.5379208992416,43.3488397228005,-4.07661230624097,-2.64676829542107,-6.33023652762443,-5.80466955395078
7.375,22.5284831313375,15.2620314835434,26.5379208992416,43.3488397228005,-4.07661230624097,-2.64676829542107,-6.33023652762443,-5.80466955395078
7.5,22.5284831313375,15.2620314835434,26.5379208992416,43.3488397228005,-4.07661230624097,-2.64676829542107,-6.33023652762443,-5.80466955395078
7.625,22.5284831313375,15.2620314835434,26.5379208992416,43.3488397228005,-4.07661230624097,-2.64676829542107,-6.33023652762443,-5.80466955395078
7.75,22.5284831313375,15.2620314835434,26.5379208992416,43.3488397228005,-4.07661230624097,-2.64676829542107,-6.33023652762443,-5.80466955395078
7.875,22.5284831313375,15.2620314835434,26.5379208992416,43.3488397228005,-4.07661230624097,-2.64676829542107,-6.33023652762443,-5.80466955395078
8,-4.07606158983801,-2.64510488977505,-6.32509142865351,-5.80492190444912,-22.5186360740876,-15.2573670956766,-26.5335362487143,-43.3299693968732
8.125,-4.07606158983801,-2.64510488977505,-6.32509142865351,-5.80492190444912,-22.5186360740876,-15.2573670956766,-26.5335362487143,-43.3299693968732
8.25,-4.07606158983801,-2.64510488977505,-6.32509142865351,-5.80492190444912,-22.5186360740876,-15.2573670956766,-26.5335362487143,-43.3299693968732
8.375,-4.07606158983801,-2.64510488977505,-6.32509142865351,-5.80492190444912,-22.5186360740876,-15.2573670956766,-26.5335362487143,-43.3299693968732
8.5,-4.07606158983801,-2.64510488977505,-6.32509142865351,-5.80492190444912,-22.5186360740876,-15.2573670956766,-26.5335362487143,-43.3299693968732
8.625,-4.07606158983801,-2.64510488977505,-6.32509142865351,-5.80492190444912,-22.5186360740876,-15.2573670956766,-26.5335362487143,-43.3299693968732
8.75,-4.07606158983801,-2.64510488977505,-6.32509142865351,-5.80492190444912,-22.5186360740876,-15.2573670956766,-26.5335362487143,-43.3299693968732
8.875,-4.07606158983801,-2.64510488977505,-6.32509142865351,-5.80492190444912,-22.5186360740876,-15.2573670956766,-26.5335362487143,-43.3299693968732
9,-22.5176445091619,-15.2556547646668,-26.5287532333026,-43.3292280747551,4.0847590556118,2.64915313840022,6.32871430055135,5.82165612091474
9.125,-22.5176445091619,-15.2556547646668,-26.5287532333026,-43.3292280747551,4.0847590556118,2.64915313840022,6.32871430055135,5.82165612091474
9.25,-22.5176445091619,-15.2556547646668,-26.5287532333026,-43.3292280747551,4.0847590556118,2.64915313840022,6.32871430055135,5.82165612091474
9.375,-22.5176445091619,-15.2556547646668,-26.5287532333026,-43.3292280747551,4.0847590556118,2.64915313840022,6.32871430055135,5.82165612091474
9.5,-22.5176445091619,-15.2556547646668,-26.5287532333026,-43.3292280747551,4.0847590556118,2.64915313840022,6.32871430055135,5.82165612091474
9.625,-22.5176445091619,-15.2556547646668,-26.5287532333026,-43.3292280747551,4.0847590556118,2.64915313840022,6.32871430055135,5.82165612091474
9.75,-22.5176445091619,-15.2556547646668,-26.5287532333026,-43.3292280747551,4.0847590556118,2.64915313840022,6.32871430055135,5.82165612091474
9.875,-22.5176445091619,-15.2556547646668,-26.5287532333026,-43.3292280747551,4.0847590556118,2.64915313840022,6.32871430055135,5.82165612091474
10,4.08608937547165,2.65089747399246,6.33319954263827,5.8231662591627,22.5254189641285,15.2592104647662,26.5317719202384,43.3442451913892
10.125,4.08608937547165,2.65089747399246,6.33319954263827,5.8231662591627,22.5254189641285,15.2592104647662,26.5317719202384,43.3442451913892
