"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
0,2.406,0,92.5112099281514,63.220534938578,55.6255290254504,89.6770913085227,-27.0090134534492,-14.7512242847611,-14.1101292475932,-21.8699211571505
0,2.406,8,92.5152542606609,63.2218111755169,55.6255095956183,89.681231476813,-27.0133821843069,-14.7536751653168,-14.1117899066981,-21.8737839310345
0,2.406,16,92.5181226215728,63.2227168617582,55.6254966686176,89.6841677549215,-27.0164789989312,-14.7554125559639,-14.1129674743904,-21.8765219846081
0,2.406,24,92.5209980937846,63.2236252438793,55.6254844199593,89.6871112690803,-27.0195821437583,-14.7571535493154,-14.1141477773651,-21.8792655444104
0,2.406,32,92.525076762022,63.2249144974567,55.6254682654413,89.6912863754305,-27.0239814388681,-14.7596218248879,-14.1158216433118,-21.8831549041285
0,2.406,40,92.5349821030416,63.2280493162736,55.6254349829068,89.7014255576866,-27.0346541757297,-14.7656103163688,-14.1198852043967,-21.8925897734666
0,2.406,48,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,56,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,64,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,72,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,80,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,88,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,96,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,104,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,112,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,120,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,128,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
0,2.406,136,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,0,92.5112099281514,63.220534938578,55.6255290254504,89.6770913085227,-27.0090134534492,-14.7512242847611,-14.1101292475932,-21.8699211571505
1,2.406,8,92.5152542606609,63.2218111755169,55.6255095956183,89.681231476813,-27.0133821843069,-14.7536751653168,-14.1117899066981,-21.8737839310345
1,2.406,16,92.5181226215728,63.2227168617582,55.6254966686176,89.6841677549215,-27.0164789989312,-14.7554125559639,-14.1129674743904,-21.8765219846081
1,2.406,24,92.5209980937846,63.2236252438793,55.6254844199593,89.6871112690803,-27.0195821437583,-14.7571535493154,-14.1141477773651,-21.8792655444104
1,2.406,32,92.525076762022,63.2249144974567,55.6254682654413,89.6912863754305,-27.0239814388681,-14.7596218248879,-14.1158216433118,-21.8831549041285
1,2.406,40,92.5349821030416,63.2280493162736,55.6254349829068,89.7014255576866,-27.0346541757297,-14.7656103163688,-14.1198852043967,-21.8925897734666
1,2.406,48,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,56,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,64,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,72,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,80,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,88,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,96,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,104,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,112,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,120,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,128,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
1,2.406,136,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,0,92.5112099281514,63.220534938578,55.6255290254504,89.6770913085227,-27.0090134534492,-14.7512242847611,-14.1101292475932,-21.8699211571505
2,2.406,8,92.5152542606609,63.2218111755169,55.6255095956183,89.681231476813,-27.0133821843069,-14.7536751653168,-14.1117899066981,-21.8737839310345
2,2.406,16,92.5181226215728,63.2227168617582,55.6254966686176,89.6841677549215,-27.0164789989312,-14.7554125559639,-14.1129674743904,-21.8765219846081
2,2.406,24,92.5209980937846,63.2236252438793,55.6254844199593,89.6871112690803,-27.0195821437583,-14.7571535493154,-14.1141477773651,-21.8792655444104
2,2.406,32,92.525076762022,63.2249144974567,55.6254682654413,89.6912863754305,-27.0239814388681,-14.7596218248879,-14.1158216433118,-21.8831549041285
2,2.406,40,92.5349821030416,63.2280493162736,55.6254349829068,89.7014255576866,-27.0346541757297,-14.7656103163688,-14.1198852043967,-21.8925897734666
2,2.406,48,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,56,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,64,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,72,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,80,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,88,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,96,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,104,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,112,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,120,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,128,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
2,2.406,136,90.9621803722583,62.6751207170558,55.5438437517056,88.0987378600759,-25.515141659515,-13.9044948688851,-13.5021599108589,-20.5610770733219
3,2.406,0,92.5112099281514,63.220534938578,55.6255290254504,89.6770913085227,-27.0090134534492,-14.7512242847611,-14.1101292475932,-21.8699211571505
3,2.406,8,92.5152542606609,63.2218111755169,55.6255095956183,89.681231476813,-27.0133821843069,-14.7536751653168,-14.1117899066981,-21.8737839310345
3,2.406,16,92.5181226215728,63.2227168617582,55.6254966686176,89.6841677549215,-27.0164789989312,-14.7554125559639,-14.1129674743904,-21.8765219846081
3,2.406,24,92.5209980937846,63.2236252438793,55.6254844199593,89.6871112690803,-27.0195821437583,-14.7571535493154,-14.1141477773651,-21.8792655444104
