"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
17.5,19.6769451774963,3.15124105371036,-23.2537916988729,-49.6675293299055,-1.30655627589389,13.5825449844288,44.6880873495651,9.36288454802128
17.625,19.6769451774963,3.15124105371036,-23.2537916988729,-49.6675293299055,-1.30655627589389,13.5825449844288,44.6880873495651,9.36288454802128
17.75,19.6769451774963,3.15124105371036,-23.2537916988729,-49.6675293299055,-1.30655627589389,13.5825449844288,44.6880873495651,9.36288454802128
17.875,19.6769451774963,3.15124105371036,-23.2537916988729,-49.6675293299055,-1.30655627589389,13.5825449844288,44.6880873495651,9.36288454802128
18,-1.30684795397689,13.5846588893278,44.698145929008,9.36437625982372,-19.680225618188,-3.15225749326377,23.2589004203589,49.6768028267376
18.125,-1.30684795397689,13.5846588893278,44.698145929008,9.36437625982372,-19.680225618188,-3.15225749326377,23.2589004203589,49.6768028267376
18.25,-1.30684795397689,13.5846588893278,44.698145929008,9.36437625982372,-19.680225618188,-3.15225749326377,23.2589004203589,49.6768028267376
18.375,-1.30684795397689,13.5846588893278,44.698145929008,9.36437625982372,-19.680225618188,-3.15225749326377,23.2589004203589,49.6768028267376
18.5,-1.30684795397689,13.5846588893278,44.698145929008,9.36437625982372,-19.680225618188,-3.15225749326377,23.2589004203589,49.6768028267376
18.625,-1.30684795397689,13.5846588893278,44.698145929008,9.36437625982372,-19.680225618188,-3.15225749326377,23.2589004203589,49.6768028267376
18.75,-1.30684795397689,13.5846588893278,44.698145929008,9.36437625982372,-19.680225618188,-3.15225749326377,23.2589004203589,49.6768028267376
18.875,-1.30684795397689,13.5846588893278,44.698145929008,9.36437625982372,-19.680225618188,-3.15225749326377,23.2589004203589,49.6768028267376
19,-19.680666758248,-3.15027951679894,23.2688012174874,49.678689922065,1.30371522632549,-13.585737938585,-44.6937395714027,-9.35555313020448
19.125,-19.680666758248,-3.15027951679894,23.2688012174874,49.678689922065,1.30371522632549,-13.585737938585,-44.6937395714027,-9.35555313020448
19.25,-19.680666758248,-3.15027951679894,23.2688012174874,49.678689922065,1.30371522632549,-13.585737938585,-44.6937395714027,-9.35555313020448
19.375,-19.680666758248,-3.15027951679894,23.2688012174874,49.678689922065,1.30371522632549,-13.585737938585,-44.6937395714027,-9.35555313020448
19.5,-19.680666758248,-3.15027951679894,23.2688012174874,49.678689922065,1.30371522632549,-13.585737938585,-44.6937395714027,-9.35555313020448
19.625,-19.680666758248,-3.15027951679894,23.2688012174874,49.678689922065,1.30371522632549,-13.585737938585,-44.6937395714027,-9.35555313020448
19.75,-19.680666758248,-3.15027951679894,23.2688012174874,49.678689922065,1.30371522632549,-13.585737938585,-44.6937395714027,-9.35555313020448
19.875,-19.680666758248,-3.15027951679894,23.2688012174874,49.678689922065,1.30371522632549,-13.585737938585,-44.6937395714027,-9.35555313020448
20,1.30313618563387,-13.5838860853223,-44.6839874479662,-9.35330144906279,19.6776713845223,3.14914296692762,-23.2650448227036,-49.6702853578061
20.125,1.30313618563387,-13.5838860853223,-44.6839874479662,-9.35330144906279,19.6776713845223,3.14914296692762,-23.2650448227036,-49.6702853578061
20.25,1.30313618563387,-13.5838860853223,-44.6839874479662,-9.35330144906279,19.6776713845223,3.14914296692762,-23.2650448227036,-49.6702853578061
20.375,1.30313618563387,-13.5838860853223,-44.6839874479662,-9.35330144906279,19.6776713845223,3.14914296692762,-23.2650448227036,-49.6702853578061
20.5,1.30313618563387,-13.5838860853223,-44.6839874479662,-9.35330144906279,19.6776713845223,3.14914296692762,-23.2650448227036,-49.6702853578061
20.625,1.30313618563387,-13.5838860853223,-44.6839874479662,-9.35330144906279,19.6776713845223,3.14914296692762,-23.2650448227036,-49.6702853578061
20.75,1.30313618563387,-13.5838860853223,-44.6839874479662,-9.35330144906279,19.6776713845223,3.14914296692762,-23.2650448227036,-49.6702853578061
20.875,1.30313618563387,-13.5838860853223,-44.6839874479662,-9.35330144906279,19.6776713845223,3.14914296692762,-23.2650448227036,-49.6702853578061
21,19.676964119084,3.1508769283281,-23.255433639747,-49.6676948583926,-1.30600291304863,13.5826963012537,44.6871378037311,9.36131417126929
21.125,19.676964119084,3.1508769283281,-23.255433639747,-49.6676948583926,-1.30600291304863,13.5826963012537,44.6871378037311,9.36131417126929
21.25,19.676964119084,3.1508769283281,-23.255433639747,-49.6676948583926,-1.30600291304863,13.5826963012537,44.6871378037311,9.36131417126929
21.375,19.676964119084,3.1508769283281,-23.255433639747,-49.6676948583926,-1.30600291304863,13.5826963012537,44.6871378037311,9.36131417126929
