"Time [us]","re(SP(DSi1)) [mV]","re(SP(DSi2)) [mV]","re(SP(DSi3)) [mV]","re(SP(DSi4)) [mV]","re(SP(DSq1)) [mV]","re(SP(DSq2)) [mV]","re(SP(DSq3)) [mV]","re(SP(DSq4)) [mV]"
0,-17.3075203313175,-3.72649050743389,23.7333531164093,34.7642159487916,-4.22281301602212,-10.6288024218791,-20.884801527161,8.03538642901002
0.125,-17.3075203313175,-3.72649050743389,23.7333531164093,34.7642159487916,-4.22281301602212,-10.6288024218791,-20.884801527161,8.03538642901002
0.25,-17.3075203313175,-3.72649050743389,23.7333531164093,34.7642159487916,-4.22281301602212,-10.6288024218791,-20.884801527161,8.03538642901002
0.375,-17.3075203313175,-3.72649050743389,23.7333531164093,34.7642159487916,-4.22281301602212,-10.6288024218791,-20.884801527161,8.03538642901002
0.5,-17.3075203313175,-3.72649050743389,23.7333531164093,34.7642159487916,-4.22281301602212,-10.6288024218791,-20.884801527161,8.03538642901002
0.625,-17.3075203313175,-3.72649050743389,23.7333531164093,34.7642159487916,-4.22281301602212,-10.6288024218791,-20.884801527161,8.03538642901002
0.75,-17.3075203313175,-3.72649050743389,23.7333531164093,34.7642159487916,-4.22281301602212,-10.6288024218791,-20.884801527161,8.03538642901002
0.875,-17.3075203313175,-3.72649050743389,23.7333531164093,34.7642159487916,-4.22281301602212,-10.6288024218791,-20.884801527161,8.03538642901002
1,-4.31763718998214,-10.753684561293,-21.3988699378715,8.15817471734691,17.7164386801699,3.81010644934871,-24.0453291027496,-35.4450504345387
1.125,-4.31763718998214,-10.753684561293,-21.3988699378715,8.15817471734691,17.7164386801699,3.81010644934871,-24.0453291027496,-35.4450504345387
1.25,-4.31763718998214,-10.753684561293,-21.3988699378715,8.15817471734691,17.7164386801699,3.81010644934871,-24.0453291027496,-35.4450504345387
1.375,-4.31763718998214,-10.753684561293,-21.3988699378715,8.15817471734691,17.7164386801699,3.81010644934871,-24.0453291027496,-35.4450504345387
1.5,-4.31763718998214,-10.753684561293,-21.3988699378715,8.15817471734691,17.7164386801699,3.81010644934871,-24.0453291027496,-35.4450504345387
1.625,-4.31763718998214,-10.753684561293,-21.3988699378715,8.15817471734691,17.7164386801699,3.81010644934871,-24.0453291027496,-35.4450504345387
1.75,-4.31763718998214,-10.753684561293,-21.3988699378715,8.15817471734691,17.7164386801699,3.81010644934871,-24.0453291027496,-35.4450504345387
1.875,-4.31763718998214,-10.753684561293,-21.3988699378715,8.15817471734691,17.7164386801699,3.81010644934871,-24.0453291027496,-35.4450504345387
2,17.7259264175685,3.80287828890835,-24.099448361977,-35.4635893060353,4.3544225537691,10.7656907262294,21.3933764588079,-8.21883979376186
2.125,17.7259264175685,3.80287828890835,-24.099448361977,-35.4635893060353,4.3544225537691,10.7656907262294,21.3933764588079,-8.21883979376186
2.25,17.7259264175685,3.80287828890835,-24.099448361977,-35.4635893060353,4.3544225537691,10.7656907262294,21.3933764588079,-8.21883979376186
2.375,17.7259264175685,3.80287828890835,-24.099448361977,-35.4635893060353,4.3544225537691,10.7656907262294,21.3933764588079,-8.21883979376186
2.5,17.7259264175685,3.80287828890835,-24.099448361977,-35.4635893060353,4.3544225537691,10.7656907262294,21.3933764588079,-8.21883979376186
2.625,17.7259264175685,3.80287828890835,-24.099448361977,-35.4635893060353,4.3544225537691,10.7656907262294,21.3933764588079,-8.21883979376186
2.75,17.7259264175685,3.80287828890835,-24.099448361977,-35.4635893060353,4.3544225537691,10.7656907262294,21.3933764588079,-8.21883979376186
2.875,17.7259264175685,3.80287828890835,-24.099448361977,-35.4635893060353,4.3544225537691,10.7656907262294,21.3933764588079,-8.21883979376186
3,4.36308290784294,10.7628853708108,21.3634262561362,-8.23469390850873,-17.7068258617975,-3.79566013655142,24.1015637757656,35.4323409601706
3.125,4.36308290784294,10.7628853708108,21.3634262561362,-8.23469390850873,-17.7068258617975,-3.79566013655142,24.1015637757656,35.4323409601706
3.25,4.36308290784294,10.7628853708108,21.3634262561362,-8.23469390850873,-17.7068258617975,-3.79566013655142,24.1015637757656,35.4323409601706
3.375,4.36308290784294,10.7628853708108,21.3634262561362,-8.23469390850873,-17.7068258617975,-3.79566013655142,24.1015637757656,35.4323409601706
3.5,4.36308290784294,10.7628853708108,21.3634262561362,-8.23469390850873,-17.7068258617975,-3.79566013655142,24.1015637757656,35.4323409601706
3.625,4.36308290784294,10.7628853708108,21.3634262561362,-8.23469390850873,-17.7068258617975,-3.79566013655142,24.1015637757656,35.4323409601706
3.75,4.36308290784294,10.7628853708108,21.3634262561362,-8.23469390850873,-17.7068258617975,-3.79566013655142,24.1015637757656,35.4323409601706
3.875,4.36308290784294,10.7628853708108,21.3634262561362,-8.23469390850873,-17.7068258617975,-3.79566013655142,24.1015637757656,35.4323409601706
4,-17.699376133044,-3.7970837343263,24.0808521738824,35.4189781400034,-4.35041676372623,-10.7576474372199,-21.3597436915882,8.21409159951239
4.125,-17.699376133044,-3.7970837343263,24.0808521738824,35.4189781400034,-4.35041676372623,-10.7576474372199,-21.3597436915882,8.21409159951239
4.25,-17.699376133044,-3.7970837343263,24.0808521738824,35.4189781400034,-4.35041676372623,-10.7576474372199,-21.3597436915882,8.21409159951239
4.375,-17.699376133044,-3.7970837343263,24.0808521738824,35.4189781400034,-4.35041676372623,-10.7576474372199,-21.3597436915882,8.21409159951239
4.5,-17.699376133044,-3.7970837343263,24.0808521738824,35.4189781400034,-4.35041676372623,-10.7576474372199,-21.3597436915882,8.21409159951239
4.625,-17.699376133044,-3.7970837343263,24.0808521738824,35.4189781400034,-4.35041676372623,-10.7576474372199,-21.3597436915882,8.21409159951239
4.75,-17.699376133044,-3.7970837343263,24.0808521738824,35.4189781400034,-4.35041676372623,-10.7576474372199,-21.3597436915882,8.21409159951239
4.875,-17.699376133044,-3.7970837343263,24.0808521738824,35.4189781400034,-4.35041676372623,-10.7576474372199,-21.3597436915882,8.21409159951239
5,-4.34387026173031,-10.7584165146176,-21.3754896986696,8.20248211028177,17.7086768999919,3.80121481789228,-24.0767082187589,-35.4340299690996
